id,y
1,78.36032104492188
2,118.05523681640625
3,77.24809265136719
4,77.97950744628906
5,134.8933868408203
8,90.85012817382812
10,115.55227661132812
11,101.29937744140625
12,113.69664764404297
14,89.75493621826172
15,113.3617935180664
16,114.09211730957031
17,99.02116394042969
19,94.96526336669922
20,106.1628646850586
21,122.71527862548828
22,122.42633819580078
23,99.53295135498047
26,97.46569061279297
28,98.17169189453125
29,98.76974487304688
33,98.29474639892578
35,93.57770538330078
41,103.599609375
42,92.83724975585938
43,115.67523956298828
45,101.8798828125
46,104.36717224121094
51,98.44304656982422
53,78.56553649902344
55,113.22534942626953
56,94.12224578857422
57,111.5758285522461
58,97.63641357421875
59,107.93405151367188
63,112.62898254394531
64,97.1706314086914
65,105.1318359375
69,89.3622055053711
71,96.79458618164062
72,104.54019165039062
73,93.78644561767578
76,114.76286315917969
77,102.41139221191406
78,115.15564727783203
82,92.9226303100586
83,105.1318359375
84,93.21613311767578
85,102.82970428466797
87,110.99687957763672
88,96.05805206298828
89,108.69971466064453
91,97.08119201660156
93,92.98539733886719
94,104.87836456298828
95,96.19771575927734
96,110.23236846923828
97,95.65223693847656
98,111.91911315917969
99,89.0752944946289
101,101.80704498291016
103,109.49691772460938
104,93.16407775878906
105,114.25624084472656
110,93.06099700927734
111,113.75050354003906
113,111.7070083618164
114,91.47559356689453
115,113.63653564453125
117,110.45753479003906
120,94.0124282836914
121,109.42821502685547
122,92.17845153808594
123,110.01519012451172
126,114.30982971191406
132,114.5724868774414
135,106.88131713867188
137,107.06053161621094
138,93.79119873046875
140,93.91834259033203
142,115.33609008789062
144,109.6705551147461
148,90.78223419189453
149,125.00621795654297
155,91.24981689453125
156,108.53410339355469
157,116.58700561523438
162,117.03282165527344
163,95.64643859863281
167,101.172607421875
172,115.75940704345703
179,114.5830307006836
180,100.50921630859375
181,109.13273620605469
182,98.20237731933594
183,111.06429290771484
185,111.06429290771484
187,109.70408630371094
188,91.40508270263672
189,101.01180267333984
191,92.30144500732422
192,110.0727767944336
193,99.02182006835938
194,113.26538848876953
195,91.5190658569336
196,114.33578491210938
198,99.64911651611328
199,111.18148803710938
201,102.89567565917969
204,91.84957122802734
205,113.67548370361328
206,95.82511901855469
210,93.7470932006836
211,101.9747085571289
216,113.28522491455078
219,114.62666320800781
220,92.1224594116211
221,112.28700256347656
226,109.13273620605469
227,94.19117736816406
228,109.01223754882812
230,105.15042877197266
231,91.1234130859375
235,121.35620880126953
236,89.0413818359375
238,109.83272552490234
242,103.78793334960938
243,96.31724548339844
244,81.13323211669922
245,110.80890655517578
247,130.32943725585938
248,92.42378997802734
249,94.16903686523438
250,114.8397216796875
251,88.36917877197266
253,120.99295806884766
254,96.11669921875
256,94.11954498291016
257,88.71270751953125
258,118.429931640625
259,91.20022583007812
262,82.98182678222656
266,93.7734146118164
267,114.17436981201172
272,102.2552261352539
273,112.87865447998047
275,94.62664031982422
276,123.80902862548828
279,93.83147430419922
280,105.1318359375
283,91.86817932128906
285,109.31881713867188
288,112.87865447998047
289,99.94000244140625
290,104.60838317871094
291,92.04408264160156
292,116.63141632080078
293,114.58090209960938
296,114.6374740600586
297,114.1048355102539
298,113.63565826416016
299,91.26657104492188
304,92.04536437988281
305,78.62957763671875
306,92.9359130859375
307,112.1605453491211
311,105.85802459716797
313,109.06304168701172
314,90.86478424072266
316,99.59365844726562
324,96.29181671142578
327,89.42023468017578
329,89.43046569824219
330,117.26177215576172
337,103.35799407958984
338,97.19026947021484
339,105.00532531738281
340,93.84939575195312
343,90.53019714355469
345,113.75471496582031
346,100.01473999023438
347,113.13484954833984
349,109.57646942138672
350,94.19535827636719
352,115.76704406738281
353,90.54537200927734
354,78.65230560302734
357,91.38829803466797
358,110.7153091430664
362,114.07415008544922
364,114.89823150634766
365,101.80012512207031
366,92.22377014160156
367,108.58177185058594
368,92.64804077148438
370,77.88370513916016
373,91.848876953125
377,90.17822265625
378,110.69825744628906
382,114.21391296386719
384,108.43052673339844
390,105.11298370361328
392,110.9012222290039
393,112.34571838378906
395,94.2984848022461
396,107.27760314941406
399,75.54724884033203
406,108.42237091064453
408,108.42237091064453
409,103.70507049560547
410,78.1564712524414
412,114.20169067382812
413,90.20601654052734
419,93.08541107177734
420,114.43264770507812
421,88.25189971923828
430,109.23455047607422
434,91.46527862548828
436,95.31754302978516
437,92.46420288085938
438,87.02632904052734
439,110.18834686279297
440,90.61962127685547
443,116.42891693115234
446,93.13911437988281
448,93.68360900878906
452,93.74462127685547
453,103.49417877197266
457,103.9258041381836
458,97.91020965576172
459,112.3341293334961
460,101.48426055908203
462,106.51603698730469
464,101.56522369384766
465,114.41815948486328
467,116.3263168334961
471,114.06651306152344
472,76.75263977050781
473,98.2085952758789
475,92.04680633544922
480,101.0306167602539
488,110.04468536376953
490,107.32068634033203
491,105.4583511352539
492,77.33319854736328
493,92.2227554321289
497,90.68175506591797
498,129.2236785888672
499,98.92745971679688
500,103.52397155761719
501,95.92774963378906
502,118.63081359863281
506,77.6748046875
510,113.23723602294922
511,91.37165832519531
512,90.11750030517578
516,98.07616424560547
518,90.29434204101562
519,109.08358764648438
521,91.53349304199219
522,112.46002197265625
526,111.69470977783203
529,93.43106842041016
532,109.8399429321289
533,94.28767395019531
536,114.60667419433594
537,104.7660903930664
539,92.65122985839844
540,104.79993438720703
541,94.1362075805664
543,97.38179779052734
546,111.15211486816406
