id,y
1,86.1140262694561
2,105.12941906124391
3,87.35244541448343
4,93.33370021484438
5,130.67698139180922
8,105.12365269591746
10,123.53393739198991
11,100.73111344978986
12,132.05248111425624
14,107.25065276932202
15,130.99610580905915
16,119.27260469532266
17,109.03892322299723
19,100.67370136615193
20,112.57770623491855
21,109.3768709434768
22,127.56144032721569
23,108.5656463938714
26,104.1898001932533
28,100.01939028581764
29,99.42086019580418
33,95.67362788733203
35,94.00166224086261
41,95.75601652131738
42,93.14996685154972
43,118.16211700680047
45,106.32261874092319
46,103.00578783338716
51,92.90562141325722
53,82.33647545217497
55,112.81413081691511
56,93.15019986822341
57,104.91278501206529
58,97.53168601490748
59,103.10451873755757
63,113.49212444465367
64,92.5991557408236
65,105.8011480299058
69,107.91000475851445
71,96.57313394898313
72,104.43568700736094
73,94.83564655686104
76,105.98511239878725
77,106.23065076315561
78,117.78482886949402
82,94.78139949848708
83,106.01981895803493
84,93.73061971087742
85,102.42751054603649
87,111.82221682113664
88,94.08848992418346
89,114.1967893976945
91,93.58203881401049
93,94.04109649995287
94,106.5096543783389
95,95.37045544688452
96,113.30517186245648
97,93.16950017003857
98,111.74248157603195
99,94.03472301872159
101,105.89763354167368
103,114.1967893976945
104,92.21895528278088
105,113.10677925720888
110,99.0930901320643
111,111.6892423237754
113,112.8042693642581
114,92.45690921127478
115,112.86698090846303
117,114.31698219790718
120,93.10752532422302
121,112.3992504146776
122,93.12227592946866
123,113.26955212513204
126,111.44766123664856
132,111.26789781311068
135,105.30299195933657
137,105.3320134684449
138,92.34697606426428
140,93.9173391315774
142,114.19520226110595
144,111.13745815614905
148,93.58446595282898
149,113.35070528429846
155,93.99175267046252
156,113.38021384513786
157,93.01580146937464
162,112.67500512123628
163,95.39546572887282
167,97.30504685142036
172,116.48590184565288
179,115.25225584894896
180,99.39891976514073
181,111.84431920213325
182,93.84479894461843
183,114.33834479699266
185,114.33834479699266
187,113.28286486521536
188,94.42020045148223
189,94.77679446341253
191,93.00706008996994
192,113.6978748514552
193,93.65926039749196
194,112.06261987146817
195,91.67984124699372
196,112.70567805787331
198,97.00214947269326
199,111.43190387852295
201,105.49878462391311
204,92.7422124897309
205,106.11976831302424
206,93.82699319536175
210,93.56897449978428
211,105.40315232424705
216,112.15010371669052
219,118.44181759426557
220,89.96632827871423
221,110.56907259956355
226,111.16891249004726
227,93.05217202695181
228,111.43969223620022
230,111.25932607449299
231,92.8126087886995
235,118.99486315425143
236,94.09169587637282
238,112.99969626953806
242,103.22204334258123
243,94.37162910099858
244,78.7683232934931
245,113.3461257776093
