id,y
1,91.53730010986328
2,105.7872314453125
3,78.65650177001953
4,78.62091064453125
5,119.82280731201172
8,92.11988830566406
10,111.6218490600586
11,99.34786987304688
12,119.93115234375
14,98.10493469238281
15,120.09574127197266
16,104.37644958496094
17,94.28931427001953
19,98.29125213623047
20,104.38215637207031
21,96.00103759765625
22,122.13275146484375
23,94.28931427001953
26,96.93718719482422
28,94.67481994628906
29,94.28931427001953
33,94.28931427001953
35,92.5631103515625
41,96.88922882080078
42,93.34603881835938
43,120.07660675048828
45,103.35092163085938
46,101.9559555053711
51,93.42698669433594
53,86.78312683105469
55,112.12973022460938
56,93.87248992919922
57,103.50283813476562
58,94.54976654052734
59,102.71017456054688
63,112.20977783203125
64,93.51284790039062
65,104.59729766845703
69,100.70596313476562
71,93.95285034179688
72,102.59232330322266
73,95.06741333007812
76,102.78294372558594
77,103.76362609863281
78,115.72622680664062
82,94.60269927978516
83,104.59729766845703
84,93.97914123535156
85,103.03968811035156
87,111.36243438720703
88,93.13431549072266
89,112.56853485107422
91,94.24649047851562
93,94.41459655761719
94,104.72081756591797
95,96.7761459350586
96,111.12602996826172
97,93.00030517578125
98,111.63394165039062
99,93.63701629638672
101,103.17164611816406
103,112.56853485107422
104,92.91144561767578
105,111.19412994384766
110,95.03160858154297
111,111.48780822753906
113,114.7095718383789
114,92.51383972167969
115,111.42061614990234
117,112.56853485107422
120,93.5538558959961
121,111.55384826660156
122,92.98108673095703
123,115.1142578125
126,111.53858947753906
132,111.27167510986328
135,104.29557800292969
137,104.21858978271484
138,94.0181884765625
140,93.71558380126953
142,110.8631362915039
144,111.49565887451172
148,92.303955078125
149,111.37646484375
155,95.0456314086914
156,111.55281066894531
157,93.00030517578125
162,111.38534545898438
163,93.77719116210938
167,93.02457427978516
172,116.32169342041016
179,116.8070068359375
180,94.820068359375
181,111.31793975830078
182,94.82379150390625
183,112.56853485107422
185,112.56853485107422
187,111.2653579711914
188,94.18436431884766
189,94.19752502441406
191,93.4952163696289
192,111.3458023071289
193,93.50153350830078
194,111.38916778564453
195,92.6150894165039
196,112.48148345947266
198,94.16899108886719
199,111.49565887451172
201,105.08122253417969
204,93.38273620605469
205,102.36455535888672
206,93.86882781982422
210,93.82589721679688
211,103.17164611816406
216,111.76493072509766
219,114.78569030761719
220,91.70462799072266
221,110.82646942138672
226,111.31793975830078
227,93.24005126953125
228,111.5122299194336
230,111.31793975830078
231,93.00030517578125
235,116.98728942871094
236,93.6303482055664
238,111.54539489746094
242,102.97438049316406
243,94.6755599975586
244,78.83296203613281
245,110.69911193847656
247,120.00585174560547
248,93.59320068359375
249,92.71826934814453
250,111.16814422607422
251,93.6303482055664
253,116.98728942871094
254,92.71430969238281
256,94.10359191894531
257,91.64335632324219
258,118.7530517578125
259,94.55564880371094
262,85.18006896972656
266,95.25469207763672
267,111.95918273925781
272,102.81627655029297
273,112.25157928466797
275,93.25587463378906
276,112.30227661132812
279,94.57518005371094
280,104.59729766845703
283,93.61387634277344
285,112.3039779663086
288,112.25157928466797
289,95.68777465820312
290,104.19404602050781
291,93.65925598144531
292,110.92125701904297
293,111.17630004882812
296,100.6836929321289
297,111.48069763183594
298,116.1807861328125
299,94.2857437133789
304,93.00460052490234
305,91.0168685913086
306,93.39189147949219
307,111.19412994384766
311,106.74010467529297
313,111.31793975830078
314,93.25370788574219
316,93.78218078613281
324,96.34605407714844
327,93.87085723876953
329,93.35758209228516
330,111.5492172241211
337,103.45112609863281
338,95.10037231445312
339,103.90170288085938
340,94.63421630859375
343,93.05079650878906
345,114.95027923583984
346,93.31908416748047
347,113.3897476196289
349,112.19903564453125
350,93.47985076904297
352,111.48069763183594
353,93.1748046875
354,78.63567352294922
357,94.29672241210938
358,112.11408996582031
362,113.50666046142578
364,116.35060119628906
365,107.3671875
366,92.87308502197266
367,111.77249908447266
368,94.10155487060547
370,79.04550170898438
373,93.39862823486328
377,93.50199890136719
378,111.83990478515625
382,103.3846206665039
384,111.96678924560547
390,97.80729675292969
392,111.67536163330078
